id;dealer id;OEM;Dealer π (RO);ESN;Mileage;m type;application;"Model
/Series ESN";Date of failure;Claim date received (first time);First question date ;—laim submission/denial  date;Credit statement date ;Claim Amount;Approove;author;adviser;NARRATIVE;HISTORY;STATUS
851;21;BELAZ;3995;33217752;3799;0;0;QSK-60;2020-01-02;2020-04-17;;2020-04-21;2020-04-22;6130.2;6136.2;12;3;;;3
852;21;BELAZ;4008;37277140;3050;0;0;QST-30;2020-02-09;2020-04-17;;2020-04-29;2020-04-30;3208.4;3245.4;12;3;;;3
853;21;BELAZ;4009;33217926;4525;0;0;QSK-60;2020-01-19;2020-04-17;2020-04-28;2020-05-15;2020-05-18;3348.2;3320.2;12;3;;;3
854;36;BELAZ;1103/1;33207941;2854;0;0; “¿50;2020-03-11;2020-04-17;;2020-04-21;2020-04-22;4947.4;4850.4;18;4;;;3
855;6;YUTONG;176;78806665;115953;1;1;ISD 6.7;2020-04-15;2020-04-17;;2020-04-23;2020-04-23;1338.5;1338.5;23;6;;;3
857;38;KAMAZ;343922;86066596;87622;1;1;ISB6.7;2020-01-27;2020-04-17;2020-04-23;2020-07-21;2020-07-23;2102.4;2102.4;34;1;;;3
858;38;KAMAZ;351356;86078490;9312;1;1;ISB6.7;2020-02-21;2020-04-19;;2020-04-24;2020-04-27;3716.6;3756.6;34;1;;;3
859;38;KAMAZ;352543;86077913;21937;1;1;ISB6.7;2020-02-28;2020-04-19;;2020-04-27;;3782.1;3782.1;34;1;;;2
860;38;KAMAZ;354215;86066480;61317;1;1;ISL400;2020-02-12;2020-04-17;2020-04-23;2020-06-02;2020-06-02;4607.2;4516.2;34;1;;;3
861;38;KAMAZ;355205;86053579;54518;1;1;ISB6.7;2020-03-03;2020-04-17;;2020-04-27;2020-04-27;3806.3;3806.3;34;1;;;3
862;38;KAMAZ;357152;86072755;18064;1;1;ISB6.7;2020-03-10;2020-04-17;2020-04-23;2020-06-16;2020-06-16;2300.8;2293.8;34;1;;;3
863;38;KAMAZ;367050;86076025;11093;1;1;ISB6.7;2020-04-08;2020-04-19;2020-04-24;2020-06-19;2020-06-19;2401.7;2401.7;34;1;;;3
864;28;BELAZ;25505;33214688;7248;0;0;KTA-38 ;2020-02-18;2020-04-20;;2020-05-12;2020-05-14;4529.8;4529.8;11;9;;;3
865;28;BELAZ;25506;37277799;1741;0;0;QST-30;2020-02-21;2020-04-20;;2020-04-27;2020-04-27;6400.4;6312.4;11;6;;;3
866;28;BELAZ;25507;33217833;3831;0;0;QSK-60;2020-02-19;2020-04-20;;2020-05-08;2020-05-08;9883.1;9904.1;11;7;;;3
867;28;BELAZ;25508;33201872;3155;0;0; “¿-50;2020-02-26;2020-04-20;;2020-05-08;2020-05-08;3792.4;3733.4;11;7;;;3
868;28;BELAZ;25509;33214423;5731;0;0; “¿-50;2020-02-18;2020-04-20;2020-05-12;2020-05-13;2020-05-15;2395.9;2395.9;12;7;;;3
869;21;BELAZ;3996;33218552;2279;0;0;QSK-60;2020-01-04;2020-04-20;;2020-04-21;2020-04-22;825.2;825.2;12;3;;;3
870;21;BELAZ;3997;33218061;3661;0;0;QSK-60;2020-01-07;2020-04-20;;2020-04-21;2020-04-22;2353.7;2396.7;12;3;;;3
871;21;BELAZ;3998;33216146;4994;0;0; “¿-50;2020-01-08;2020-04-20;;2020-04-21;2020-04-21;4114.4;4191.4;12;3;;;3
872;21;BELAZ;3999;33216098;3500;0;0; “¿-50;2020-01-06;2020-04-20;;2020-04-21;2020-04-21;7678.8;7678.8;12;3;;;3
873;21;YUTONG BUS;4010;78835652;12772;1;5;ISB6.7;2020-01-17;2020-04-20;2020-04-21;2020-04-21;2020-04-21;314.8;314.8;12;3;;;3
874;21;YUTONG BUS;4011;78835662;13500;1;5;ISB6.7;2020-01-21;2020-04-20;2020-04-21;2020-04-24;2020-04-24;6494.1;6559.1;12;3;;;3
875;21;YUTONG BUS;4012;78807363;46948;1;5;ISB6.7;2020-01-22;2020-04-20;;2020-04-21;2020-04-22;2686.2;2662.2;12;3;;;3
876;38;KAMAZ;350371;86075460;5103;1;1;ISB6.7;2020-02-21;2020-04-20;;2020-04-27;2020-04-27;8996.7;8965.7;34;1;;;3
877;38;KAMAZ;361737;86073205;4570;1;1;ISB6.7;2020-03-25;2020-04-20;2020-05-15;2020-05-21;2020-05-21;5878.7;5878.7;34;1;;;3
878;64;BELAZ;112;33215138;4525;0;0;QSK60C;2020-02-04;2020-04-21;2020-05-08;2020-05-15;2020-05-19;1416.3;1327.3;47;5;;;3
879;21;HYUNDAI;SZ2113;79971665;0;1;1;QSX15;2020-02-19;2020-04-21;;2020-04-23;2020-04-24;9114.6;9079.6;12;7;;;3
880;21;JAC;SZ2125;76459505;20560;1;1;ISF3,8;2020-03-13;2020-04-21;2020-04-23;2020-04-28;2020-05-04;4695;4631;12;7;;;3
881;28;BELAZ;25510;37278490;3478;0;0; ““¿-19;2020-02-24;2020-04-21;;2020-04-24;2020-04-24;6668.4;6668.4;11;6;;;3
882;28;BELAZ;25512;37276984;2511;0;0;QST-30;2020-02-22;2020-04-21;;2020-04-27;2020-04-27;1885.4;1975.4;12;6;;;3
883;28;BELAZ;25513;37276983;5468;0;0;QST-30;2020-02-22;2020-04-21;;2020-04-24;2020-04-24;6448;6382;12;6;;;3
884;28;BELAZ;25514;66305245;4647;0;0;QSK-78;2020-02-21;2020-04-21;2020-05-08;2020-05-12;2020-05-13;3282;3185;12;2;;;3
885;21;BELAZ;4000;37252520;4613;0;0; ““¿-19;2020-01-10;2020-04-21;;2020-04-22;2020-04-22;376.3;352.3;12;3;;;3
886;21;BELAZ;4001;37276617;6443;0;0; ““¿-19;2020-01-10;2020-04-21;2020-04-22;2020-04-23;2020-04-23;8778.6;8703.6;12;3;;;3
887;21;BELAZ;4002;33218878;1858;0;0;QSK-60;2020-01-10;2020-04-21;;2020-04-22;2020-04-22;9711;9767;12;3;;;3
888;21;BELAZ;4003;33216665;5709;0;0;QSK-60;2020-01-12;2020-04-21;;2020-04-22;2020-04-23;8566.5;8566.5;12;3;;;3
889;21;YUTONG BUS;4004;78833565;42150;1;5;ISB6.7 ;2020-01-14;2020-04-21;2020-04-29;2020-05-12;2020-05-15;1087.2;1037.2;12;3;;;3
890;21;BELAZ;4005;33205581;3810;0;0; “¿-50;2020-01-16;2020-04-21;;2020-04-22;2020-04-22;8985.9;8985.9;12;3;;;3
891;36;HONGHUA;2003/2;33215780;32;0;0; “¿50 G8;2020-03-20;2020-04-21;;2020-05-07;2020-05-13;4171;4171;18;9;;;3
892;24;CPG;15922;66300927;39446;0;2;QSV91G;2019-08-19;2020-04-16;;2020-04-16;2020-04-22;1940.1;1940.1;20;9;;;3
893;24;BELAZ;15946;33219777;1400;0;0;QSK60;2020-03-19;2020-04-21;2020-04-22;2020-06-04;2020-06-10;8519.7;8580.7;20;7;;;3
894;24;CHETRA;16020;37278046;2584;0;0;K19;2020-04-13;2020-04-21;;2020-04-22;2020-04-23;6300.6;6379.6;20;7;;;3
895;38;KAMAZ;353416;86073864;12908;1;1;ISB6.7;2020-03-02;2020-04-21;;2020-04-28;2020-05-04;5577.2;5509.2;34;1;;;3
896;28;BELAZ;25515;33202247;694;0;0; “¿-50;2020-03-13;2020-04-22;2020-05-15;2020-05-20;2020-05-27;2028.1;2010.1;11;2;;;3
897;28;BELAZ;25516;66305270;4538;0;0;QSK-78;2020-02-25;2020-04-22;2020-05-13;2020-05-22;2020-05-29;8769.2;8677.2;11;9;;;3
898;28;BELAZ;25517;33193962;570;0;0; “¿-50;2020-02-25;2020-04-22;;2020-05-12;2020-05-14;8040.7;8054.7;12;7;;;3
899;28;BELAZ;25518;33217609;5880;0;0;QSK-60;2020-02-26;2020-04-22;2020-04-27;2020-04-28;2020-04-29;7623.1;7722.1;12;6;;;3
900;28;BELAZ;25519;66305245;4732;0;0;QSK-78;2020-02-22;2020-04-22;2020-05-13;2020-05-22;2020-05-28;2400.5;2349.5;11;9;;;3
901;28;BELAZ;25520;33217833;5236;0;0;QSK-60;2020-02-26;2020-04-22;;2020-04-27;2020-04-28;8363.1;8291.1;12;6;;;3
902;28;BELAZ;25521;33193962;586;0;0; “¿-50;2020-02-26;2020-04-22;2020-05-13;2020-05-14;2020-05-15;473;520;12;9;;;3
903;28;HITACHI;25522;85006404;3266;0;0;qsk-23;2020-02-23;2020-04-22;2020-05-13;2020-06-11;2020-06-11;8116.4;8148.4;11;9;;;3
904;28;CHETRA;25523;37257246;13;0;0; ““¿-19;2020-02-26;2020-04-22;;2020-04-24;2020-04-24;3056.8;3056.8;12;6;;;3
905;21;BELAZ;4006;37271715;1987;0;0;KTTA-19;2020-01-17;2020-04-22;2020-04-24;2020-04-29;2020-04-30;7976.8;7906.8;12;3;;;3
906;21;HITACHI;4007;33197527;5730;0;0;QSK-38;2020-01-17;2020-04-22;2020-04-24;2020-04-27;2020-04-27;5545.6;5571.6;12;3;;;3
907;66;HITACHI;11117;35352279;4698;0;0;QSM11;2020-03-06;2020-04-22;2020-04-28;2020-06-15;2020-06-22;7765.9;7765.9;17;4;;;3
908;61;JAC;202003021;76456045;66011;1;1;ISF 3.8;2020-03-05;2020-04-22;;2020-05-07;2020-05-07;535.1;548.1;16;9;;;3
909;62;FOTON;20414;89695842;24995;1;1;ISF 2.8;2020-04-14;2020-04-22;2020-05-08;2020-05-08;2020-05-08;5003.7;5003.7;45;5;;;3
910;28;XCMG;25511;73427512;1;0;0;qsl9;2020-02-20;2020-04-23;;2020-05-12;2020-05-18;9084.5;8994.5;12;7;;;3
911;28;BELAZ;25525;37276983;5579;0;0;QST-30;2020-02-27;2020-04-23;;2020-05-14;2020-05-15;2192.9;2106.9;12;9;;;3
912;28;BELAZ;25526;33218136;7061;0;0; “¿-50;2020-03-28;2020-04-23;2020-05-08;2020-05-12;2020-05-13;4308.8;4308.8;12;2;;;3
913;28;BELAZ;25527;33218760;1956;0;0; “¿-50;2020-04-13;2020-04-23;;2020-05-08;2020-05-08;2248.9;2164.9;12;2;;;3
914;28;BELAZ;25528;33219154;2018;0;0;QSK-60;2020-03-13;2020-04-23;;2020-05-13;2020-05-15;833.2;782.2;11;4;;;3
915;16;YUTONG BUS;476;78718863;102851;1;5;ISL9 CM2150 SN;2019-05-21;2020-04-23;;2020-04-24;2020-04-27;7059.4;7074.4;10;4;;;3
916;21;BELAZ;4013;33216966;3350;0;0; “¿-50;2020-01-19;2020-04-23;2020-04-24;2020-04-27;2020-04-27;6506.7;6506.7;12;3;;;3
917;36;BELAZ;2003/4;33217578;2678;0;0; “¿50;2020-03-20;2020-04-23;;2020-04-24;2020-04-27;4822.1;4822.1;18;4;;;3
918;24;BELAZ;15847;37274671;127;0;0;QST30;2020-02-12;2020-04-23;2020-04-27;2020-05-07;2020-05-11;6678.6;6728.6;20;7;;;3
919;24;rostselmash;16014;35365872;1;1;1;QSM11;2020-04-13;2020-04-23;;2020-04-23;2020-04-23;7926.7;7894.7;20;7;;;3
920;61;JAC;20200201;76477384;15057;1;1;ISF 3.8;2020-01-31;2020-04-23;;2020-05-15;2020-06-01;5086.9;4995.9;16;9;;;3
921;38;KAMAZ;359155;86065602;53994;1;1;ISB6.7;2020-03-18;2020-04-23;;2020-04-29;2020-04-30;2005.5;2080.5;34;1;;;3
922;24;CPG;15726;33164904;55120;0;2;QSK60;2020-01-16;2020-01-30;2020-02-05;2020-02-05;2020-04-21;2067.7;2099.7;20;9;;;3
923;21; HYUNDAI;SZ2128;85004452;0;1;1;QSK23;2019-04-27;2020-04-24;2020-04-24;2020-04-24;2020-04-28;5456.3;5509.3;12;7;;;3
924;28;BELAZ;25529;33213645;4042;0;0;KTA-38 ;2020-03-27;2020-04-24;;2020-05-13;2020-05-13;5071.2;5072.2;12;4;;;3
925;28;BELAZ;25530;66305245;4712;0;0;QSK-78;2020-02-26;2020-04-24;2020-05-08;2020-05-12;2020-05-13;920.7;868.7;11;2;;;3
926;28;BELAZ;25531;33215382;7108;0;0;QSK-60;2020-02-27;2020-04-24;;2020-05-13;2020-05-14;2349.1;2349.1;12;4;;;3
927;28;BELAZ;25532;33201854;698;0;0;QSK-60;2020-02-28;2020-04-24;;2020-05-13;2020-05-13;415.9;430.9;12;4;;;3
928;28;BELAZ;25533;33218613;1515;0;0;QSK-60;2020-02-26;2020-04-24;;2020-05-13;2020-05-13;494.1;494.1;11;4;;;3
929;16;YUTONG BUS;475;78349235;436922;1;5;ISB/ISD6.7 CM2150 SN;2019-05-20;2020-04-24;;2020-04-24;2020-04-29;6574.4;6640.4;10;4;;;3
930;21;BELAZ;4014;33187570;114;0;0; “¿-50;2020-01-21;2020-04-24;;2020-04-29;2020-04-29;5592.3;5517.3;12;3;;;3
931;21;BELAZ;4015;33219206;562;0;0;QSK-60;2020-01-25;2020-04-24;2020-04-29;2020-05-13;2020-05-13;5893.2;5905.2;12;3;;;3
932;21;BELAZ;4016;33214175;5062;0;0;KTA-38 ;2020-01-23;2020-04-24;;2020-04-29;2020-04-30;6077.7;6077.7;12;3;;;3
933;21;BELAZ;4017;37275362;1732;0;0; ““¿-19;2020-01-23;2020-04-24;2020-04-29;2020-04-30;2020-05-01;7585.5;7622.5;12;3;;;3
934;21;BELAZ;4018;33219249;635;0;0;QSK-60;2020-01-23;2020-04-24;;2020-04-29;2020-04-29;4547.8;4483.8;12;3;;;3
935;21;BELAZ;4019;33217321;4686;0;0; “¿-50;2020-01-25;2020-04-24;;2020-04-30;2020-04-30;8473.1;8543.1;12;3;;;3
936;36;BELAZ;2303/2;33209734;1100;0;0; “¿50;2020-03-23;2020-04-24;;2020-04-27;2020-05-01;1230;1315;18;4;;;3
937;38;KAMAZ;338076;86075675;6961;1;1;ISB6.7;2020-01-15;2020-04-25;;2020-05-07;2020-05-08;6527.2;6527.2;34;1;;;3
938;38;KAMAZ;340851;86073703;13196;1;1;ISB6.7;2020-01-17;2020-04-25;2020-05-06;2020-06-04;2020-06-04;279;279;34;1;;;3
939;38;KAMAZ;350370;86067848;96208;1;1;ISB6.7;2020-02-21;2020-04-25;2020-05-06;2020-06-04;2020-06-05;7183.4;7183.4;34;1;;;3
940;38;KAMAZ;354907;86056407;24126;1;1;ISB6.7;2020-03-05;2020-04-25;2020-05-06;2020-05-27;2020-05-28;5297.4;5297.4;34;1;;;3
941;38;KAMAZ;361395;86076002;3659;1;1;ISB6.7;2020-03-25;2020-04-25;2020-04-29;2020-06-26;2020-07-06;6753.2;6837.2;34;1;;;3
942;28;BELAZ;25534;66305195;4721;0;0;QSK-78;2020-02-17;2020-04-27;;2020-05-12;2020-05-14;4512.9;4512.9;11;2;;;3
943;28;BELAZ;25535;37278026;3998;0;0;KTA-19;2020-03-11;2020-04-27;;2020-05-14;2020-05-15;6323.4;6255.4;11;2;;;3
944;28;BELAZ;25536;37276984;2671;0;0;QST-30;2020-03-01;2020-04-27;;2020-05-12;2020-05-13;241.9;241.9;12;2;;;3
945;28;BELAZ;25537;33217412;5702;0;0;QSK-60;2020-03-02;2020-04-27;;2020-05-12;2020-05-14;5696.9;5785.9;11;2;;;3
946;28;BELAZ;25538;37276120;4279;0;0;QST-30;2020-03-05;2020-04-27;;2020-05-12;2020-05-13;6166.2;6190.2;11;2;;;3
947;21;BELAZ;4020;37243770;1856;0;0;KTTA-19;2020-01-26;2020-04-27;2020-04-30;2020-05-06;2020-05-08;2768.9;2768.9;12;3;;;3
948;21;BELAZ;4021;33217916;4250;0;0; “¿-50;2020-01-28;2020-04-27;;2020-05-06;2020-05-06;5718.8;5718.8;12;3;;;3
949;21;BELAZ;4022;33218129;3376;0;0;QSK-60;2020-01-29;2020-04-27;;2020-05-06;2020-05-07;3321.3;3321.3;12;3;;;3
950;36;BELAZ;3003/1;33217060;5906;0;0; “¿50;2020-03-30;2020-04-27;;2020-04-29;2020-04-29;7221.1;7313.1;18;4;;;3
951;36;BELAZ;2303/4;33218538;502;0;0; “¿50;2020-03-23;2020-04-27;;2020-04-27;2020-04-28;6277.7;6316.7;18;4;;;3
952;48;ISUZU;2973;22258726;95006;1;1;ISB/ISD6.7;2020-04-27;2020-04-27;;2020-05-08;2020-05-11;286.5;286.5;38;5;;;3
953;24;KAVZ;15965;78180676;5384;1;5;B6.7s;2020-03-25;2020-04-27;;2020-04-28;2020-05-11;2570.3;2570.3;20;7;;;3
954;64;BELAZ;114;33216523;4173;0;0;KTA50C;2020-02-08;2020-04-27;2020-05-08;2020-05-15;2020-05-18;8486.6;8521.6;47;5;;;3
955;28;BELAZ;25539;37279395;329;0;0; ““¿-19;2020-03-02;2020-04-28;;2020-05-18;2020-05-18;3835.7;3854.7;12;6;;;3
956;28;BELAZ;25540;37231846;5171;0;0; ““¿-19;2020-03-03;2020-04-28;;2020-05-08;2020-05-11;8025.9;7985.9;12;6;;;3
957;28;BELAZ;25541;37266143;1892;0;0; ““¿-19;2020-03-05;2020-04-28;;2020-05-14;2020-05-14;9488.4;9481.4;12;6;;;3
958;28;BELAZ;25542;66305072;3380;0;0;QSK-78;2020-03-02;2020-04-28;2020-05-14;2020-05-21;2020-05-28;7060.9;7020.9;11;2;;;3
959;28;BELAZ;25544;37277031;3526;0;0; ““¿-19;2020-03-09;2020-04-28;;2020-05-08;2020-05-11;8286.7;8248.7;12;6;;;3
960;28;BELAZ;25545;37274026;2125;0;0; ““¿-19;2020-03-10;2020-04-28;;2020-04-29;2020-04-30;7837.6;7934.6;12;6;;;3
961;21;BELAZ;4023;33217681;4087;0;0;QSK-60;2020-01-29;2020-04-28;;2020-05-06;2020-05-07;8643.3;8643.3;12;3;;;3
962;36;LTRZ;0704/1;37277782;5014;0;4;QST30;2020-04-07;2020-04-28;;2020-04-29;2020-04-30;5048;5093;18;4;;;3
963;24;KOMATSU;15964;33196373;661;0;0;K50;2020-03-25;2020-04-28;2020-05-07;2020-05-12;2020-05-14;413.4;462.4;20;7;;;3
964;28;BELAZ;25543;33218777;576;0;0; “¿-50;2020-03-03;2020-04-29;;2020-05-15;2020-05-15;9004.5;9090.5;12;6;;;3
965;28;TONAR;25546;80168107;2333;0;0;QSX-15;2020-02-26;2020-04-29;2020-05-19;2020-05-20;2020-05-26;7882.8;7982.8;11;2;;;3
966;28;HITACHI;25547;85006400;3380;0;0;QSK-23;2020-02-27;2020-04-29;2020-05-19;2020-06-11;2020-06-11;6321.4;6306.4;11;2;;;3
967;28;BELAZ;25548;37267553;2762;0;0; ““¿-19;2020-03-10;2020-04-29;2020-05-19;2020-05-20;2020-05-20;7965.3;7872.3;12;2;;;3
968;28;KOMATSU;25549;33193182;2016;0;0;QSK-60;2020-03-10;2020-04-29;;2020-05-20;2020-05-21;2654.3;2563.3;12;6;;;3
969;21;BELAZ;4024;37275340;2383;0;0; ““¿-19;2020-01-30;2020-04-29;;2020-05-07;2020-05-08;1442.3;1442.3;12;3;;;3
970;21;CHETRA;4025;80141404;146;0;0;QSX15;2020-01-31;2020-04-29;;2020-05-07;2020-05-07;9939.2;9918.2;12;3;;;3
971;21;BELAZ;4026;37263916;1360;0;0; ““¿-19;2020-01-31;2020-04-29;2020-05-07;2020-05-08;2020-05-11;4500.5;4499.5;12;3;;;3
972;21;BELAZ;4027;37263917;2725;0;0; ““¿-19;2020-01-31;2020-04-29;;2020-05-07;2020-05-07;5105.5;5123.5;12;3;;;3
973;21;TEREX;4028;33214109;5422;0;0;KTA-50;2020-01-31;2020-04-29;;2020-05-07;2020-05-07;2071.2;2071.2;12;3;;;3
974;21;HYUNDAI;4030;35281012;435;0;0;QSM-11;2020-02-04;2020-04-29;2020-05-07;2020-05-08;2020-05-08;2746.9;2698.9;12;3;;;3
975;3;rostselmash;156915;35350779;822;0;0;QSM11;2020-04-01;2020-04-29;;2020-05-14;2020-05-14;4654.4;4654.4;22;5;;;3
976;3;rostselmash;158028;35347141;1769;0;0;QSM11;2020-04-13;2020-04-29;2020-05-06;2020-05-21;2020-05-21;8044.5;7945.5;22;5;;;3
977;3;rostselmash;158901;35357775;1196;0;0;QSM 11;2020-04-21;2020-04-29;2020-05-06;2020-05-21;2020-05-21;6749.3;6655.3;22;5;;;3
978;24;YUTONG;16036;78933160;50229;1;1;ISL 360 50;2020-04-28;2020-04-29;2020-05-08;2020-05-14;2020-05-14;3201.5;3191.5;20;7;;;3
979;38;KAMAZ;359981;86067409;14364;1;1;ISB6.7;2020-03-21;2020-04-29;;2020-05-07;2020-05-07;2309;2404;34;1;;;3
980;36;BELAZ;0304/2;33219132;107;0;0; “¿50;2020-04-03;2020-04-29;;2020-04-30;2020-05-01;8391.8;8433.8;18;4;;;3
981;28;BELAZ;25524;37267105;1;0;0;;2020-01-04;2020-04-29;;2020-04-29;2020-04-29;7854.6;7811.6;11;2;;;3
982;3;rostselmash;157314;35343294;1445;0;0;QSM11;2020-04-06;2020-04-29;;2020-05-06;2020-05-06;4667.9;4571.9;22;5;;;3
983;3;rostselmash;153084;35345643;1600;0;0;QSM11;2020-04-15;2020-04-29;;2020-05-06;2020-05-06;5489.9;5489.9;22;5;;;3
984;64;BELAZ;111;33216432;1270;0;0;QSK60C;2020-01-31;2020-04-30;2020-05-18;2020-05-18;2020-05-21;9269.6;9269.6;47;5;;;3
985;21;VOLVO;SZ2130;37274819;0;1;1;QST30;2020-04-15;2020-04-30;2020-05-14;2020-06-26;2020-07-07;263.2;233.2;12;7;;;3
986;28;HITACHI;25550;85006404;3492;0;0;qsk23;2020-03-04;2020-04-30;2020-05-19;2020-05-21;2020-05-21;2888.7;2948.7;11;2;;;3
987;28;BELAZ;25551;66305245;4847;0;0;QSK-78;2020-03-03;2020-04-30;;2020-05-19;2020-05-19;4912.3;4912.3;11;2;;;3
988;28;BELAZ;25552;37223896;3154;0;0;KTA-19;2020-03-11;2020-04-30;2020-05-14;2020-05-15;2020-05-19;8550.6;8513.6;12;6;;;3
989;28;BELAZ;25553;37273872;6370;0;0; ““¿-19;2020-03-12;2020-04-30;;2020-05-08;2020-05-11;8685.1;8685.1;12;6;;;3
990;28;BELAZ;25554;66305153;5904;0;0;QSK-78;2020-03-03;2020-04-30;;2020-05-13;2020-05-14;8321.3;8254.3;11;6;;;3
991;21;BELAZ;4031;37267045;2214;0;0; ““¿-19;2020-02-07;2020-04-30;;2020-05-12;2020-05-14;9595.1;9557.1;12;3;;;3
992;21;BELAZ;4032;37277168;5998;0;0; ““¿-19;2020-02-06;2020-04-30;2020-05-12;2020-05-19;2020-05-19;1580.3;1580.3;12;3;;;3
993;21;BELAZ;4033;37276779;5998;0;0; ““¿-19;2020-02-06;2020-04-30;2020-05-12;2020-05-19;2020-05-19;1419.1;1417.1;12;3;;;3
994;21;BELAZ;4038;33219267;104;0;0;QSK-60;2020-02-06;2020-04-30;;2020-05-12;2020-05-14;6534.9;6501.9;12;3;;;3
995;60;BELAZ;1002416;37253779;1010;0;0; ““¿ 19 C;2020-04-15;2020-04-29;;2020-05-21;2020-07-02;7207.7;7243.7;43;8;;;3
996;60;BELAZ;1002417;37251936;1;0;0; ““¿ 19;2020-04-17;2020-04-29;;2020-05-21;2020-07-02;5685.4;5685.4;43;8;;;3
997;60;BELAZ;1002424;37251936;10;0;0; ““¿ 19;2020-04-27;2020-04-29;;2020-05-21;2020-07-02;1281.5;1281.5;43;8;;;3
998;54;PATTERSON;10047;79911157;7578;0;0;QSX15;2020-03-28;2020-05-05;2020-05-18;2020-05-19;;9524.1;9524.1;40;9;;;2
999;54;PATTERSON;10872;79911158;7578;0;0;QSX15;2020-03-18;2020-05-05;;2020-05-19;;3747.2;3658.2;40;9;;;2
1000;28;HITACHI;25555;85006630;1381;0;0;QSK-23;2020-04-17;2020-05-06;2020-05-14;2020-05-19;2020-05-27;324.7;324.7;11;7;;;3
1001;28;BELAZ;25556;37226549;386;0;0; ““¿-19;2020-03-13;2020-05-06;;2020-05-08;2020-05-08;7441.5;7441.5;12;6;;;3
1002;28;BELAZ;25557;37267553;2621;0;0; ““¿-19;2020-03-03;2020-05-06;2020-05-20;2020-05-21;2020-05-21;7411.2;7319.2;11;6;;;3
1003;28;BELAZ;25558;37245640;2221;0;0; ““¿-19;2020-03-12;2020-05-06;;2020-05-08;2020-05-11;242.5;257.5;12;6;;;3
1004;28;BELAZ;25559;37277869;4146;0;0;QST-30;2020-03-04;2020-05-06;;2020-05-12;2020-05-13;738.2;713.2;11;6;;;3
1005;16;MAZ;478;76367031;30707;1;1;ISF3.8;2019-05-20;2020-05-05;;2020-05-08;2020-05-13;7818.9;7818.9;10;4;;;3
1006;16;YUTONG BUS;477;78718863;223633;1;5;ISL9;2019-12-26;2020-05-06;;2020-05-18;2020-05-19;6242.2;6201.2;10;4;;;3
1007;21;BELAZ;4034;33218566;2535;0;0;QSK-60;2020-02-05;2020-05-06;2020-05-07;2020-05-08;2020-05-08;6058.5;5987.5;12;3;;;3
1008;36;BELAZ;1404/2;33216263;380;0;0; “¿50;2020-04-14;2020-05-05;;2020-05-07;2020-05-08;5510.5;5521.5;18;4;;;3
1009;36;HONGHUA;2704/1;33216437;14;0;0; “¿50 G8;2020-04-27;2020-05-05;;2020-05-18;2020-06-04;5238.6;5200.6;18;9;;;3
1010;36;BELAZ;3004/1;33219755;726;0;0; “¿50;2020-04-30;2020-05-06;;2020-05-07;2020-05-08;6312;6227;18;4;;;3
1011;48;ISUZU;2972;74468792;50144;1;1;ISB/ISD6.7;2020-05-04;2020-05-06;;2020-05-26;2020-06-01;1579;1564;38;5;;;3
1012;3;rostselmash;158011;35356568;588;0;0;QSM11;2020-04-15;2020-05-02;;2020-05-25;2020-05-26;1856.7;1856.7;22;5;;;3
1013;3;rostselmash;158017;35360521;75;0;0;QSM11;2020-04-15;2020-05-02;;2020-05-21;2020-05-21;4887.3;4838.3;22;5;;;3
1014;24;BELAZ;16002;37260119;72;0;0;K19;2020-04-17;2020-05-06;2020-05-08;2020-05-15;2020-05-21;2875.7;2875.7;20;7;;;3
1015;16;DAJIANG;456;78438347;5237;1;1;6BTAA6.7E;2019-10-06;2020-05-05;;2020-05-18;2020-05-20;7073.2;7093.2;10;4;;;3
1017;38;KAMAZ;351968;89382899;49232;1;1;ISG12E;2020-02-25;2020-05-06;;2020-05-25;2020-05-26;8682.1;8724.1;34;1;;;3
1018;38;KAMAZ;352531;86071622;53789;1;1;ISB6.7;2020-02-10;2020-05-06;2020-05-14;2020-09-17;2020-09-18;6709.4;6618.4;34;1;;;3
1019;38;KAMAZ;365025;86079224;8866;1;1;ISB6.7;2020-04-08;2020-05-01;;2020-05-15;2020-05-18;2088.9;2158.9;34;1;;;3
1020;38;KAMAZ;367393;86069306;33380;1;1;ISB6.7;2020-04-15;2020-05-06;;2020-05-13;;5001;5001;34;1;;;2
1021;38;KAMAZ;367493;86073137;13490;1;1;ISB6.7;2020-04-10;2020-05-06;2020-05-15;2020-07-08;2020-07-08;2583.6;2535.6;34;1;;;3
1022;38;KAMAZ;367521;86072790;27284;1;1;ISB6.7;2020-04-13;2020-05-06;;2020-05-15;2020-05-15;2757.1;2769.1;34;1;;;3
1023;38;KAMAZ;369706;86070896;14324;1;1;ISB6.7;2020-04-20;2020-05-06;2020-05-15;2020-06-16;2020-06-17;3563.9;3471.9;34;1;;;3
1024;38;KAMAZ;370309;86071061;33232;1;1;ISB6.7;2020-04-12;2020-05-01;;2020-05-13;;3437.5;3437.5;34;1;;;2
1025;38;KAMAZ;371645;86076355;9960;1;1;ISB6.7;2020-04-21;2020-05-06;2020-05-13;2020-05-26;2020-05-27;4529.7;4529.7;34;1;;;3
1026;38;KAMAZ;346677;86067553;21024;1;1;ISB6.7;2020-02-07;2020-05-06;2020-05-15;2020-07-02;2020-07-02;3136.6;3053.6;34;1;;;3
